0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,target,cls,c
0.2677211,0.02168283,0.02986253,0.004871555,0.22258423,0.1680921,-0.3142614,-0.107116766,0.4527121,-0.115973555,0.26497123,0.19502378,-0.2757938,0.26231036,0.17147332,0.076762274,-0.040491287,-0.14937961,-0.32072842,0.3414109,0.21634454,0.27849805,-0.23734152,-0.048505694,0.16952612,0.21530864,0.24481785,0.064355575,0.5177346,0.06700136,0.36586437,-0.03927338,0.12096834,-0.18183295,0.038880304,-0.16694546,0.30332568,-0.29642662,-0.09399672,0.21481283,-0.036525927,0.043254707,-0.20986213,-0.24116085,-0.029789953,-0.03064219,-0.2915246,0.19397205,-0.0032355164,0.48584512,-0.38672838,0.021616908,-0.21031609,-0.032861803,0.3587176,0.10775054,-0.10832205,0.11013371,-0.15185931,0.07147424,-0.0462188,-0.20832244,-0.095980436,-0.52129954,0.19629268,-0.14460148,-0.25483984,-0.3450064,0.46347308,-0.20946681,0.26612929,0.13816203,0.0984689,-0.28269756,0.20387496,0.20730722,0.28598934,-0.23189694,0.21936157,0.3366593,0.06822557,0.25128174,-0.0660753,-0.10925873,0.22524,0.041650254,-0.070337996,0.14288646,0.3989571,-0.19774267,0.052836724,0.17258112,0.057253312,0.05466289,-0.052206334,-0.42282155,0.0306785,0.3077878,0.27620867,0.118768066,0.14152738,-0.04628483,0.00083446014,0.16644046,0.25627434,-0.1996983,0.4287646,0.0433333,0.3749498,0.058191564,0.26076204,0.48205924,-0.36523426,-0.28494507,-0.14285485,0.20627521,-0.29967937,0.24948984,-0.35285425,-0.3936364,0.06173648,0.3031591,0.052665975,-0.11600271,-0.34679595,0.12787253,0.10395633,0.30801305,-0.01929969,0.04398643,-0.16992292,-0.27767694,-0.29751202,-0.17936283,-0.13683218,0.016899535,0.13411066,-0.14771785,-0.043003168,0.025016934,-0.16352168,-0.16118789,0.03647555,0.49006385,-0.10141221,0.08913525,-0.2732941,-0.029299924,0.015807573,-0.26693535,0.120740876,0.008094931,-0.39900017,-0.1688097,-0.43292084,-0.07866666,0.14577578,-0.26132423,0.4962509,0.24263795,-0.2837613,-0.3123734,0.012568143,0.24311379,0.4124722,-0.35895225,-0.025185056,-0.32423133,-0.09911373,0.22607808,0.16882792,0.20542648,0.4107295,-0.11890949,0.03691717,-0.15156023,0.118137576,0.11710274,-0.25464422,0.06905274,-0.17409793,0.18897997,-0.031912535,0.12803888,0.08113834,0.00047678177,0.0041796467,-0.102564216,-0.102254644,0.24027385,-0.085260116,0.20185612,-0.16812435,-0.29960883,0.003840077,-0.37472773,-0.09871096,0.24724588,-0.017178629,0.18488036,0.040057227,-0.13218549,-0.1796847,0.090621024,-0.14659326,0.42977244,-0.38873532,0.08617617,-0.34435827,0.20100887,-0.4080245,-0.018106444,-0.24873383,0.08247058,-0.015064882,-0.18515734,0.07142204,0.097566895,0.18211164,0.100768685,0.17786631,-0.21975656,-0.036336433,0.14608863,0.05460339,0.43986642,0.1835387,0.17055073,-0.4503987,-0.25119576,-0.08322373,0.41976783,-0.21920426,-0.15417351,-0.22335342,-0.016143613,0.22080272,-0.043327782,0.13343869,-0.03979805,-0.16634229,0.12099973,0.29959366,0.12614895,-0.17669111,0.40835714,0.16384943,-0.21084097,0.20103939,0.25288764,-0.044728883,-0.06607399,0.26032504,0.18150759,0.348845,-0.27194858,0.16296886,0.2737405,0.26183134,0.0049980925,-0.06759371,-0.23048896,0.20108022,0.12014136,0.36263087,-0.16410635,-0.1252938,-0.12543492,-0.037538793,0.15810406,0.23486112,0.0016546492,0.07856717,-0.38002822,-0.11604333,-0.40270072,0.22535439,0.37099183,-0.14451498,-0.3184629,0.28789032,0.019960808,0.16351138,0.42417476,-0.122247584,-0.085791826,0.41081426,0.285037,0.4270769,-0.15548353,-0.04123123,0.40857387,-0.25115478,-0.10817076,0.47605953,-0.12502502,-0.3758669,-0.38928974,-0.045452513,-0.60100245,0.08745515,0.00928233,0.073717244,-0.4356849,-0.36219957,0.25871444,0.18156886,-0.0069485246,-0.17128964,0.2006904,0.0755164,-0.08005426,-0.18651351,-0.17321521,0.39453852,-0.27627552,-0.25174725,-0.042355087,0.16952527,0.19822848,0.08875078,0.3388406,0.07649207,-0.053779647,0.3272519,0.32024786,0.23334931,-0.009580169,0.2979606,0.28694934,0.19396685,0.026938297,0.14354333,-0.07523419,-0.0908701,0.15792783,0.11778794,0.10762913,-0.19476888,-0.15455346,-0.13256206,-0.07144585,-0.33122092,-0.27141932,0.03186493,0.13809684,0.24991688,-0.022520771,0.2751914,0.26938444,0.0041489303,-0.23871507,-0.4623223,0.21394241,-0.08904746,0.08014488,0.32717577,0.008106349,0.0803677,-0.09301386,-0.012006504,0.19188775,-0.1933513,-0.22595935,-0.19555277,-0.13195756,-0.14668417,0.098118566,0.047646824,0.37594596,0.14601207,0.035252552,-0.26711777,-0.10500491,-0.100223854,0.22772725,-0.01682259,0.26295635,-0.24369302,-0.24814618,-0.096117236,0.10513458,0.36140794,0.06906315,-0.15157954,0.30891258,-0.366011,0.35115674,-0.10893614,-0.035853326,0.48696372,-0.28337887,-0.051743217,-0.02586877,-0.012536168,0.35344577,0.24469976,-0.07249682,-0.3191455,-0.478994,<http://example/Treatment/treatment0>,decrease_effectiveness,#7FFFD4
0.3470477,0.23244327,0.23181826,0.19438578,-0.07950774,-0.28416848,-0.44201007,-0.15382744,-0.046074335,0.25465858,0.12758219,-0.4098333,-0.005421343,0.25958648,0.18677232,0.037914325,-0.03378121,0.12044638,0.08660934,0.091990665,0.41369444,0.07121892,-0.16635205,-0.09503588,0.2995838,0.32599366,-0.37342638,0.2954396,0.033944882,-0.23477973,0.25829768,0.23730052,-0.12872684,-0.4211389,0.53934795,0.032795154,0.17136644,-0.13430454,0.20147994,0.40805313,0.27399585,0.21281733,0.111705,-0.062384002,-0.29084805,-0.3861281,-0.012068856,0.5701656,-0.10716048,0.11626042,-0.0083404,-0.20560397,0.113717474,-0.13911743,0.3509763,0.10758062,0.050718408,0.24061272,0.4222905,-0.16678551,0.15287566,0.39841777,-0.17732005,-0.13475713,-0.38831285,-0.24914347,0.19987564,-0.12019334,-0.27270994,0.2364341,0.18933198,0.05363337,-0.20560266,0.12218594,-0.20744988,-0.26623115,-0.035979874,0.055824455,0.07709199,0.18150407,0.0008219184,-0.14116594,-0.24031897,0.17368032,0.27226526,0.097941525,-0.12356433,-0.28219375,-0.07689821,-0.44897717,0.16080119,0.103929445,0.2073968,0.08763135,0.18649499,0.04420811,-0.36969125,0.33819926,-0.26632607,-0.014718352,0.52564055,0.18089212,0.10271081,-0.05105056,-0.37486324,0.09782411,0.17516005,-0.11600138,0.3692983,0.1219169,0.43631515,-0.12383035,-0.048905004,0.31264958,-0.15492006,0.37712422,0.3641356,-0.42529345,-0.09218752,-0.044809643,-0.08401349,0.07271213,-0.080386154,-0.32029393,-0.12305547,0.38226908,0.20490411,-0.27134582,0.18372014,0.2512572,0.22628053,-0.2920744,-0.159595,0.12890805,-0.18637124,-0.351733,-0.1325417,-0.090276316,0.041611303,-0.24126849,-0.027869659,0.012103228,0.17106684,-0.15276209,0.33324423,-0.1595768,0.18451235,-0.3259162,-0.07669991,-0.55100703,0.34503338,-0.012179554,-0.22861885,0.05566855,-0.17828189,0.3023516,0.07676129,0.18813516,-0.15684243,0.18005045,0.06343694,0.12527895,0.026581071,-0.031535182,0.05949159,-0.009931826,-0.29522747,0.27733898,-0.19704843,0.57848895,0.3815054,-0.10429674,0.31198123,0.0066213277,0.41583496,0.19796179,-0.05602771,0.16224127,-0.34097868,-0.16299736,0.08972906,-0.15160406,0.4074745,0.072952166,-0.21523261,0.15419042,-0.27407935,0.08940883,-0.012589795,-0.11381418,0.2865268,0.24788766,-0.15683447,0.13125165,0.18126385,-0.094384074,-0.0353216,0.01984351,-0.09412981,0.13753805,-0.024727685,-0.20084181,-0.103616886,-0.41406748,-0.4976593,0.21103625,-0.36334687,0.26991022,0.11634945,0.04957585,-0.19793847,0.16909075,-0.084760256,-0.33692613,-0.16090292,0.14672567,0.59027725,-0.26766434,-0.16584608,-0.06045189,0.2606111,-0.23252447,0.060817562,0.3297265,0.39671865,0.30273065,0.23058107,-0.17336555,0.09307742,-0.14892258,-0.22992061,-0.10296072,-0.049141444,-0.15230066,-0.38209122,0.060045104,0.36379978,-0.12318014,-0.030443113,-0.17752928,0.37764713,0.15847412,0.21225445,-0.1873162,-0.37453726,-0.042806953,0.12758853,-0.20308681,0.0785702,0.10522316,-0.33011267,-0.17781948,0.19466141,0.055360682,0.3328109,0.07131358,0.16725728,0.48234373,0.13531673,-0.21950904,0.026724588,0.13858157,-0.20170163,-0.04333035,-0.13738191,-0.03476205,-0.11255207,-0.36383194,0.3026651,0.09654516,-0.006578603,0.11679337,0.085225865,-0.4036147,-0.23401242,-0.11574644,-0.1342786,-0.06986818,-0.25070226,0.019641569,0.1539955,0.46299958,-0.080144376,-0.2873066,0.10652704,0.11449435,0.5068972,-0.07366243,0.26147974,-0.3062715,-0.0046753963,0.30117077,-0.4898621,-0.06230007,0.15450457,-0.058892503,-0.055059906,-0.19751225,0.2354429,-0.43275923,-0.15091367,0.28170013,-0.10440231,-0.19014369,-0.17985067,-0.018164542,0.009297018,0.34298125,-0.22967735,0.03357482,-0.26846445,0.3752691,0.13904878,-0.1995062,-0.24011952,0.024185386,-0.15105285,-0.1401429,-0.07334055,0.36510542,-0.15873817,0.023374535,-0.22347039,-0.50490415,0.10541483,0.16298012,-0.17223227,-0.0632786,0.19945826,0.40003997,-0.27807578,-0.30218083,-0.20054242,0.33486286,0.17508827,0.15102665,0.099699415,0.24431184,-0.14218424,-0.21672668,-0.12450548,-0.0560231,0.35731366,-0.20353892,-0.11517263,0.049315102,0.079660505,-0.23619519,0.049669567,0.37381724,-0.0690811,-0.017956061,-0.45613435,-0.19202094,-0.024258489,-0.08448621,-0.49322367,0.05738208,-0.3253699,-0.16713461,-0.010391441,0.1662369,-0.14152442,-0.1282491,-0.3431628,0.12438274,0.16169266,-0.44795778,-0.14143796,0.5674716,0.46406236,0.08048709,-0.253873,-0.13917781,-0.4547764,0.1839501,-0.25974694,0.5717763,0.3333428,0.22941776,-0.24832217,0.054738387,0.23154417,0.48470837,0.21447627,0.326185,-0.03466019,0.19313028,0.14119127,0.03803289,0.27496636,-0.016577808,0.26320395,0.23794512,-0.39973742,-0.097723514,0.05182726,-0.20193537,-0.13338588,0.07857289,<http://example/Treatment/treatment100>,decrease_effectiveness,#7FFFD4
0.0086178295,-0.16340005,0.31487,0.0055047185,-0.11656464,-0.12019587,-0.2568022,-0.10134309,-0.21450852,-0.26159388,0.009946735,0.18143432,0.3684403,-0.5923974,-0.2746597,0.32209766,-0.20397589,-0.17192486,-0.22915599,-0.359948,0.068988994,-0.04809292,-0.042031623,0.22595493,0.15681048,0.24163936,0.13810462,0.13030663,0.060758002,0.26355535,0.120939784,-0.04526361,-0.072090894,-0.27882797,0.2651728,-0.3509235,-0.06935503,0.18294533,0.32921097,0.22613192,0.35979873,-0.15050131,0.22821002,0.1294685,0.11902277,-0.08247717,0.24653941,-0.057999916,-0.3681552,0.0823551,0.2499954,0.09190678,-0.1076421,0.09816496,0.24192224,-0.15413056,0.07885699,0.14110172,0.08502785,0.069353126,0.030150844,-0.049474325,0.052175965,-0.28741834,-0.43971142,-0.5223604,0.37998375,-0.0931386,-0.035043545,0.043723624,-0.23418918,0.28216055,0.18879603,0.20958312,-0.08574833,-0.053756315,0.3479585,0.15196751,-0.1676431,0.051564258,0.021182055,-0.018822182,-0.19597325,0.24252743,0.029783688,0.19070855,-0.6754684,0.16877416,-0.10593825,0.014434653,-0.15009595,0.30131364,-0.06299658,-0.39486963,0.3548526,0.19681624,-0.3610476,0.16461204,-0.050424427,0.4554439,0.4972119,-0.3319029,-0.17861293,-0.24146442,-0.3520794,-0.28478685,0.01655909,-0.106918275,0.012977535,-0.0005422037,0.021984978,0.15254647,-0.053507853,-0.27638084,0.274997,-0.01953593,0.29779994,-0.44866368,0.19778292,0.1883896,-0.105992235,-0.13803032,0.24873503,-0.30419052,-0.25695258,-0.5441345,-0.33845124,0.29913875,0.32315382,-0.07240594,0.05965089,-0.60124785,0.07472043,-0.022323258,0.3665214,0.15050599,0.102169335,-0.05024166,0.28942284,0.22944023,0.1328731,0.27375165,-0.01984013,0.058430213,0.098272435,0.07553708,-0.074276485,-0.09724008,0.2831425,0.13964774,-0.12769198,0.0076223207,-0.3177537,-0.105877474,0.290413,-0.13584493,-0.29330602,0.25497717,0.095406115,-0.34999344,0.024270564,-0.31650636,0.041918773,0.32978755,0.052163206,0.21512,-0.31782132,0.07574469,-0.022984944,0.0636299,-0.20687734,-0.13086276,-0.08483467,-0.046802897,0.47766557,0.22354981,-0.16814752,0.268152,-0.2698555,-0.331323,0.3097032,0.26675302,0.3109957,0.19702397,0.2363479,0.18852282,0.40558356,0.021929467,-0.25009373,-0.032020018,-0.14654455,0.14568758,-0.32519922,0.22735582,0.42593947,-0.25183502,-0.38194835,-0.28430775,0.2242815,-0.35205925,0.28535676,-0.29172224,0.303728,-0.32839075,-0.41839236,-0.3093378,0.14928964,-0.0031862454,0.09245094,-0.1684028,0.21069422,0.30314365,-0.46405146,0.044466037,0.13084482,-0.2907708,0.52404463,0.3656603,-0.09030595,-0.2433652,0.42660353,0.108614966,0.3342895,0.22969551,0.08323533,0.09295053,0.05670219,0.10119221,0.20600916,0.43345004,0.2508639,0.33624315,-0.24423859,-0.045868073,-0.3963974,-0.039134502,0.025161648,0.37430173,0.16105826,-0.08628858,-0.28420547,-0.057702634,0.18187815,0.5353056,0.26174253,0.09955811,-0.17834358,0.16308664,-0.32645726,0.300423,-0.26016882,-0.19896345,0.25593558,-0.31636557,0.19486865,-0.052177936,-0.26676205,0.05166313,-0.035090134,-0.34880987,0.12670381,0.117202565,-0.3172318,0.085457936,0.0704605,-0.2917094,-0.3940243,0.13375482,0.045284905,0.1684804,0.19765887,0.028156254,0.030926978,-0.39901176,-0.010793445,0.076669276,0.12568372,-0.2711773,-0.27774024,-0.108142726,0.3597927,-0.038577236,0.08017751,0.31742328,0.28799477,0.22603211,0.32351974,-0.13492967,0.37231928,0.17713936,-0.1896105,0.2563739,-0.45585033,0.16427013,0.36308518,-0.11315722,-0.19723172,0.044616923,-0.029458709,-0.37736422,0.12231628,0.06137877,-0.42258486,-0.13907638,0.26638353,0.037207074,-0.0921823,0.016732354,0.16207696,0.019393714,-0.082102016,0.19898577,0.32522234,-0.1028993,-0.12294955,0.17458256,-0.45240507,0.50167716,-0.19069205,-0.23928744,-0.0008900485,-0.39850745,0.14091125,-0.164134,-0.12569542,0.02859549,0.32474273,-0.14256458,0.3123227,0.38067198,-0.054797783,-0.39268386,-0.3925018,0.12044795,0.05130178,-0.028359897,-0.04950231,-0.30257788,0.28261718,0.17079511,0.1805017,-0.21374787,0.12881328,-0.3429294,-0.23988935,0.31436694,0.18218857,-0.18212405,-0.21926388,-0.23738797,0.2366937,-0.3451476,-0.1412965,-0.21326858,-0.103625216,0.1669976,-0.19054647,0.36401317,0.43284205,-0.13097994,-0.07212312,0.30425322,-0.060176026,-0.02499507,-0.10998443,0.17431037,-0.36576012,-0.2976126,-0.12640607,0.36920133,-0.113272086,0.12321126,-0.39194176,-0.24486591,-0.20483087,-0.35385334,-0.026418103,0.25777203,0.08748693,0.44048068,-0.23590817,-0.3240092,0.4723117,0.1929225,0.17177868,0.46195608,-0.24357735,-0.21677923,-0.05435947,-0.44374156,-0.008524678,-0.29779696,0.1442727,-0.12876384,0.0360507,0.36043575,0.22484256,-0.4139557,0.33994475,-0.43788123,<http://example/Treatment/treatment101>,decrease_effectiveness,#7FFFD4
0.60583377,0.051832866,0.14934823,-0.10748194,0.07677866,0.25317588,-0.17758495,-0.16222441,-0.048858203,0.37535402,0.5662918,0.22440839,-0.27869704,-0.055796128,0.2792077,-0.3804172,0.2132823,-0.13741948,-0.007298824,0.13839781,-0.01976365,0.10934307,0.32344157,-0.20770855,0.11022469,0.33971208,0.39122993,0.2659517,-0.29120427,-0.1169282,0.34119892,0.045559444,-0.42893973,0.07983084,0.27202985,-0.44032606,0.13810454,-0.102601595,0.07619274,-0.15339468,0.3061193,-0.09732295,0.43837214,0.1147408,0.055357005,0.3146799,-0.2875644,0.50505227,-0.29788274,0.02019634,-0.101620555,0.012245828,0.13188799,-0.06047213,-0.002202068,-0.10397982,-0.42586613,-0.37045932,0.08981251,0.43548277,0.05177534,-0.029243296,0.036074568,-0.33575073,0.17333034,-0.000505674,0.03666793,0.38372517,-0.26767734,0.3068479,0.24785535,0.301414,0.3771236,0.17097428,0.06068602,0.38894257,-0.20055623,0.009507412,-0.09026571,0.27621266,0.0005850162,0.01603203,-0.29910314,-0.04110137,0.2895146,0.14413188,0.35583425,0.26197103,0.28855747,0.071521774,0.179607,-0.19197728,-0.19963722,-0.09124795,-0.27720174,-0.44266054,0.018489892,0.4266146,-0.13160425,-0.2899084,0.070866615,-0.07839016,0.042385105,0.41630575,-0.118095264,-0.24240462,-0.10314339,-0.21879178,0.16941816,-0.01350815,-0.15626441,-0.2800628,-0.25073954,-0.13468568,0.18286444,0.16957356,0.06246714,-0.060992062,-0.06377924,-0.2799762,0.049702577,0.2438023,-0.01891832,0.01437536,0.20685595,0.24950954,0.04522088,-0.2737675,-0.25291696,-0.21478912,-0.39291948,0.0368135,-0.26091707,0.46514782,-0.10779012,-0.33164448,-0.111043975,-0.009380558,0.35935405,-0.3438522,-0.12780973,-0.049553,0.021069804,0.30742446,-0.021471709,0.4597204,0.43375885,0.05244757,-0.2070658,-0.3163918,-0.037023548,-0.2096029,0.28282404,0.115600914,-0.026175937,0.35199314,0.17679293,-0.045499038,0.06876936,0.019779325,-0.14414836,-0.2541206,0.18261467,-0.24480595,0.6472534,-0.24698004,-0.056319095,0.14276496,-0.2102921,0.14973384,0.44855317,-0.17899717,0.50920635,0.25821176,0.20306328,-0.028314536,0.1210506,0.33784863,-0.14206067,0.12937433,0.21910006,-0.30721775,-0.12441797,0.26033363,0.104838796,0.106989264,-0.05414569,-0.017626712,-0.106122315,-0.038780674,0.045747135,0.3146672,-0.06317009,0.21266964,-0.1343215,-0.018036399,0.13493219,0.100376524,0.060687866,-0.1822484,-0.24628547,0.2332556,-0.11851177,-0.18735562,-0.059458878,-0.07605794,-0.09562327,0.21494572,-0.45414782,-0.354796,-0.19243199,-0.23920888,-0.10859463,0.34581974,-0.27482027,-0.14417593,0.51521087,-0.0997474,-0.07684706,0.11923553,0.42193905,-0.21162944,0.19375685,0.3413222,-0.09889576,0.03873765,0.052069563,-0.06028734,0.008513759,0.3923433,0.2701826,-0.029637864,-0.14394051,-0.098977804,-0.23575597,-0.09312275,0.17075424,-0.07986959,0.19838648,0.10086101,0.38797703,0.111461185,-0.042308003,0.14195016,-0.39124006,0.2971142,-0.42805335,-0.03759831,-0.16399989,0.121719785,0.3401974,0.25999174,0.113175765,-0.04463697,0.54876035,0.3239521,0.18397869,0.09420964,0.07428799,-0.07908387,-0.16471282,-0.17134386,0.23501216,-0.017783355,-0.14570923,-0.03424438,0.13249208,-0.49534377,0.2574078,-0.0040007345,0.039354064,0.22477421,-0.36096302,0.23649469,-0.11302063,0.17358623,0.19466214,-0.32575083,0.23759928,0.030600658,0.10754523,-0.05463425,0.08874098,-0.06614962,0.24074692,-0.35218897,0.3937435,-0.3996201,-0.095442586,-0.100583754,0.023692196,0.43827415,-0.31402037,0.119212374,0.5373093,0.18244432,-0.009986858,-0.23585577,0.37170586,-0.33801377,-0.22545642,0.3600612,0.011837363,-0.2754984,-0.18295337,0.1153907,-0.3275201,0.34632194,0.018504724,0.11765527,-0.17306192,-0.28629053,-0.036411148,0.30987912,0.23747589,0.10023462,0.051475894,0.52474546,0.13783339,-0.086727984,0.07632066,0.27955893,-0.26536193,-0.26211432,0.29439595,0.44813153,-0.409442,-0.22023557,0.008709806,0.04651791,-0.08174881,0.051674597,-0.1894881,-0.1319929,-0.1701489,0.23995666,0.13367856,-0.1595588,-0.019304458,-0.23032539,-0.010847386,-0.042437706,-0.06288253,-0.20780942,-0.48237967,0.20081,0.14427403,0.28296703,0.17903489,0.28452146,0.14487027,-0.30872476,-0.5334672,-0.010982489,-0.17754634,-0.07308839,-0.14066601,0.28458026,0.02682515,-0.1859489,0.3929415,-0.34153134,-0.039629288,0.0062697507,-0.3322831,0.068593435,-0.24271105,0.06431228,0.2645665,0.07768322,0.06873492,0.37954965,-0.053631622,0.06258682,-0.14917886,0.075433634,-0.037472516,-0.13016942,-0.21696295,-0.11184228,0.058534358,0.13823435,0.5548691,0.4244959,-0.23635937,0.13521294,0.2006134,0.07078836,0.24454701,0.19739747,0.045698486,0.18334872,0.2522843,0.2748793,0.033802893,0.040391073,0.46154514,-0.21807507,0.050049048,-0.4781783,<http://example/Treatment/treatment102>,decrease_effectiveness,#7FFFD4
-0.09419643,-0.050989937,-0.05382724,0.45113942,0.60747385,-0.1012604,-0.24632077,0.30070564,-0.104348406,0.042575315,0.016816933,-0.10436932,0.17512673,-0.15774882,-0.14271516,-0.26931292,-0.28642413,0.1875462,-0.2508741,0.19234839,0.5281444,-0.12907264,-0.12132984,0.0012916182,0.28436807,0.09487629,-0.09172993,-0.10408142,0.02518266,-0.13014519,-0.13337918,0.16157773,-0.3580474,0.016225243,0.3668383,-0.10149277,0.095252156,-0.31298167,0.3074799,0.13107371,0.0773048,-0.13211246,0.13852705,-0.29056978,0.028913315,-0.10546801,-0.25309056,0.048263222,0.17823242,-0.16244599,0.34247294,-0.24320292,0.1912868,0.06359021,-0.020826064,-0.08198896,0.07520911,0.20878865,0.051991016,0.22336532,-0.5476299,0.20974025,-0.16546407,-0.2694721,-0.019775473,-0.27259263,-0.17394966,-0.42610213,0.2234106,-0.37872425,-0.17812118,0.58911866,0.27452675,0.16229735,-0.11243776,-0.20488992,0.08904146,-0.25578612,-0.37633416,0.3482983,0.41959572,0.3150081,-0.32309386,0.02811981,-0.23865336,0.036034305,-0.0040772962,-0.192742,-0.22768113,-0.40968212,0.15301703,-0.08725739,-0.1777286,-0.27219763,0.22331609,-0.051213864,-0.38812348,0.027822997,0.45093337,0.3788388,-0.029727794,-0.40541333,-0.09442335,-0.49043092,-0.4087831,0.12808682,0.38039997,-0.2142158,0.39609247,-0.16830592,-0.0679076,0.22815676,-0.4689341,0.1142253,0.16899262,0.30804944,0.25670156,-0.08536716,-0.3122338,-0.19658537,0.082456864,0.14251918,-0.19342136,-0.0062689763,0.16162638,-0.038172934,0.42686397,0.21126539,-0.21920384,-0.17849565,-0.057713117,-0.46948883,0.24687555,-0.339982,-0.20520821,0.00088429253,0.29793072,0.082586825,0.20207407,0.17965172,-0.20694987,0.26403707,-0.34634766,0.43144006,0.25711066,0.16399428,-0.110536814,-0.3915635,-0.2335039,0.2461199,0.0548496,-0.3517682,0.05990526,0.13897663,-0.1974512,0.42995852,0.420539,0.088686295,0.41016895,0.023524692,0.040379766,-0.32690868,-0.2976501,0.0022385372,0.37927577,0.26493254,0.073320396,-0.37216142,-0.3262671,0.532117,0.32623523,-0.28382197,0.2771985,-0.055851404,-0.19019622,0.34761974,-0.0025298526,-0.09104144,0.070036456,-0.30027112,0.11653171,-0.18690763,-0.032253854,-0.38709527,-0.25148833,-0.29564252,-0.26864412,-0.22947165,-0.4401321,-0.34071288,0.03205259,0.22187227,0.23933452,0.03679356,0.0838291,-0.008559625,-0.04948124,0.313613,0.09609891,-0.25982592,-0.012598866,-0.35212448,-0.49227074,-0.04081447,-0.41464493,-0.08334389,-0.5080475,-0.30170655,-0.56664276,-0.28091192,0.44279414,-0.10095093,-0.41110283,-0.18257488,0.30477187,0.22125797,0.12590884,0.25838462,-0.35036302,0.39701784,-0.1863505,-0.15606725,-0.019067822,0.2621059,0.50773066,0.18198816,0.09814281,0.37398848,0.08533743,-0.2771796,0.26941827,-0.057429533,0.22459988,0.0953,0.15663758,-0.3402104,-0.31131482,-0.042687394,-0.26489246,-0.3963904,0.061620094,0.044235032,0.020962453,-0.11181791,0.24197438,-0.39056337,-0.14132014,0.3671358,0.04561543,0.07977467,0.09015077,0.4151029,0.036420394,-0.08617064,0.5161726,-0.20821267,0.359535,-0.05945261,0.26308012,0.028749,-0.14222741,0.14861475,-0.058578722,-0.05854764,-0.19433337,-0.5930907,-0.4169177,0.015773105,-0.041686546,-0.19922034,-0.007359618,0.4463123,0.020291544,0.31535694,0.2769631,-0.33835143,-0.35376656,0.19891614,-0.2488311,0.2845997,0.44431672,-0.010786064,-0.0038799085,0.2038611,0.16134919,-0.028609551,0.11856548,0.30139622,-0.15127127,-0.029820392,-0.079498455,-0.3343462,0.20204714,0.40150383,0.080624774,0.24986921,-0.4943085,-0.25405353,0.056827452,-0.45161414,0.094820954,0.06315654,-0.41333452,0.13863018,0.0020075543,-0.28655195,-0.05646587,0.10974077,-0.24324684,0.46550623,0.34392673,-0.107480586,-0.06871718,-0.30993375,0.2326882,-0.48425996,-0.17811479,0.49723652,0.20533918,-0.16385232,-0.10140752,0.2641743,-0.055194005,0.13610253,0.12250154,0.10848795,-0.34546354,-0.47340223,-0.58701813,0.0060275737,0.27468014,0.30425504,0.46125945,-0.062486146,0.30758443,0.34197524,-0.22890913,0.32634836,-0.08548782,0.023213672,-0.33924982,0.11949213,-0.0037977449,-0.3229242,0.07036904,0.5643388,-0.30267927,0.1069179,0.24950139,-0.012408541,-0.27715394,-0.33774278,-0.019414777,-0.36924785,-0.3350972,-0.22187059,-0.32968754,-0.023451397,-0.11961448,0.13930842,0.26343372,0.42929655,-0.14406455,0.34758353,-0.47161132,-0.023905534,-0.11721101,0.16725306,0.5121481,-0.21793431,-0.0750533,0.53250587,-0.20834038,-0.32224753,-0.16104224,-0.13705115,-0.34391156,-0.15087959,0.014826599,-0.14068528,-0.23649593,-0.17280707,0.20146626,0.15864824,0.1658399,0.007633364,0.31343088,0.31063226,-0.013440148,-0.1383192,0.21638483,-0.21474066,0.09162073,-0.27218232,-0.18860693,0.026673391,0.39246884,0.24207044,-0.38685375,-0.15929571,<http://example/Treatment/treatment103>,decrease_effectiveness,#7FFFD4
